time,gFx,gFy,gFz,TgF
4.088560,0.1258,-0.1546,0.9828,1.00
4.108219,0.1072,-0.1297,0.9677,0.98
4.131683,0.0994,-0.1028,0.9633,0.97
4.148702,0.0925,-0.0984,0.9828,0.99
4.177615,0.0779,-0.1018,0.9921,1.00
4.191103,0.0808,-0.1160,1.0009,1.01
4.214337,0.0901,-0.1179,0.9999,1.01
4.232921,0.1077,-0.1179,0.9906,1.00
4.256471,0.1214,-0.1204,0.9902,1.00
4.278951,0.1101,-0.1135,1.0126,1.02
4.298551,0.1072,-0.0945,1.0263,1.04
4.314541,0.1101,-0.0803,1.0219,1.03
4.332531,0.1199,-0.0666,1.0063,1.02
4.358158,0.1341,-0.0568,0.9789,0.99
4.377897,0.1336,-0.0573,0.9745,0.99
4.397493,0.1282,-0.0681,0.9765,0.99
4.414854,0.1287,-0.0774,0.9818,0.99
4.434582,0.1302,-0.0823,0.9858,1.00
4.455948,0.1297,-0.0818,0.9848,1.00
4.478053,0.1258,-0.0808,0.9892,1.00
4.497989,0.1233,-0.0808,0.9950,1.01
4.514430,0.1170,-0.0798,0.9950,1.01
4.540753,0.1160,-0.0774,0.9911,1.00
4.557237,0.1175,-0.0783,0.9858,1.00
4.578651,0.1194,-0.0798,0.9848,1.00
4.596880,0.1209,-0.0788,0.9867,1.00
4.623386,0.1233,-0.0793,0.9906,1.00
4.639386,0.1228,-0.0798,0.9906,1.00
4.656463,0.1219,-0.0803,0.9906,1.00
4.682116,0.1243,-0.0852,0.9892,1.00
4.698215,0.1267,-0.0857,0.9916,1.00
4.722233,0.1277,-0.0891,0.9926,1.00
4.738969,0.1253,-0.0935,0.9906,1.00
4.764884,0.1170,-0.0867,0.9838,0.99
4.787887,0.1223,-0.0842,0.9814,0.99
4.804741,0.1292,-0.0862,0.9799,0.99
4.821989,0.1409,-0.0862,0.9711,0.99
4.840656,0.1419,-0.0876,0.9726,0.99
4.864498,0.1258,-0.0881,0.9887,1.00
4.885404,0.1160,-0.0818,0.9970,1.01
4.904945,0.1106,-0.0769,0.9936,1.00
4.923096,0.1101,-0.0759,0.9990,1.01
4.948631,0.1135,-0.0715,1.0009,1.01
4.966169,0.1179,-0.0725,0.9994,1.01
4.986591,0.1253,-0.0681,0.9921,1.00
5.009078,0.1282,-0.0681,0.9877,1.00
5.020778,0.1263,-0.0681,0.9882,1.00
5.046983,0.1248,-0.0700,0.9858,1.00
5.063071,0.1248,-0.0715,0.9892,1.00
5.085110,0.1248,-0.0681,0.9902,1.00
5.105047,0.1209,-0.0666,0.9931,1.00
5.131009,0.1175,-0.0647,0.9931,1.00
5.147026,0.1179,-0.0617,0.9887,1.00
5.163595,0.1214,-0.0647,0.9921,1.00
5.186925,0.1209,-0.0656,0.9921,1.00
5.204924,0.1199,-0.0622,0.9892,1.00
5.230829,0.1179,-0.0637,0.9882,1.00
5.247909,0.1170,-0.0695,0.9911,1.00
5.272860,0.1219,-0.0627,0.9965,1.01
5.286645,0.1150,-0.0671,1.0073,1.02
5.313857,0.1126,-0.0647,0.9916,1.00
5.329998,0.1140,-0.0637,0.9902,1.00
5.346530,0.1140,-0.0637,0.9941,1.00
5.372974,0.1219,-0.0607,0.9955,1.00
5.398617,0.1380,-0.0617,0.9833,0.99
5.412232,0.1395,-0.0534,0.9677,0.98
5.430638,0.1248,-0.0607,0.9858,1.00
5.454790,0.1091,-0.0568,0.9897,1.00
5.472867,0.1033,-0.0539,1.0024,1.01
5.498374,0.1023,-0.0647,1.0156,1.02
5.513735,0.1072,-0.0637,1.0063,1.01
5.530625,0.1111,-0.0554,0.9999,1.01
5.556169,0.1155,-0.0549,0.9936,1.00
5.571806,0.1175,-0.0573,0.9965,1.01
5.598336,0.1194,-0.0544,0.9946,1.00
5.613745,0.1199,-0.0544,0.9941,1.00
5.631094,0.1228,-0.0559,0.9911,1.00
5.654482,0.1194,-0.0568,0.9892,1.00
5.672107,0.1170,-0.0539,0.9858,0.99
5.694153,0.1145,-0.0524,0.9867,0.99
5.712842,0.1106,-0.0539,0.9975,1.01
5.738457,0.1126,-0.0588,0.9975,1.01
5.754306,0.1101,-0.0559,0.9970,1.00
5.784792,0.1111,-0.0607,1.0024,1.01
5.795271,0.1087,-0.0617,1.0029,1.01
5.812226,0.1150,-0.0598,0.9990,1.01
5.838377,0.1145,-0.0583,0.9980,1.01
5.854581,0.1184,-0.0544,0.9975,1.01
5.884648,0.1145,-0.0539,0.9955,1.00
5.895886,0.1111,-0.0510,0.9936,1.00
5.922204,0.1135,-0.0519,1.0019,1.01
5.938685,0.1233,-0.0544,0.9887,1.00
5.954656,0.1331,-0.0529,0.9858,1.00
5.984447,0.1243,-0.0519,0.9867,1.00
5.997264,0.1160,-0.0485,0.9877,1.00
6.022030,0.1047,-0.0490,0.9975,1.00
6.038562,0.1008,-0.0607,1.0185,1.03
6.062677,0.1023,-0.0485,1.0038,1.01
6.084972,0.1101,-0.0480,0.9965,1.00
6.096837,0.1126,-0.0485,0.9936,1.00
6.121528,0.1189,-0.0510,0.9911,1.00
6.138508,0.1199,-0.0549,0.9911,1.00
6.162615,0.1194,-0.0524,0.9950,1.00
6.187537,0.1214,-0.0544,0.9970,1.01
6.203342,0.1204,-0.0539,0.9946,1.00
6.220395,0.1189,-0.0510,0.9960,1.00
6.238291,0.1140,-0.0510,0.9975,1.01
6.262160,0.1116,-0.0529,0.9950,1.00
6.287342,0.1140,-0.0505,0.9936,1.00
6.304790,0.1121,-0.0495,0.9931,1.00
6.321973,0.1116,-0.0500,0.9941,1.00
6.345966,0.1131,-0.0485,0.9965,1.00
6.364138,0.1160,-0.0500,0.9980,1.01
6.385796,0.1160,-0.0485,0.9994,1.01
6.403126,0.1170,-0.0495,0.9946,1.00
6.421474,0.1140,-0.0490,0.9946,1.00
6.447190,0.1101,-0.0466,0.9950,1.00
6.462423,0.1121,-0.0461,1.0004,1.01
6.485836,0.1223,-0.0480,0.9911,1.00
6.503114,0.1341,-0.0495,0.9882,1.00
6.521603,0.1307,-0.0505,0.9906,1.00
6.546016,0.1131,-0.0485,0.9936,1.00
6.562610,0.1052,-0.0495,0.9965,1.00
6.583842,0.0964,-0.0490,0.9970,1.00
6.603306,0.1003,-0.0475,1.0004,1.01
6.629120,0.1116,-0.0466,0.9990,1.01
6.645550,0.1145,-0.0461,0.9970,1.00
6.664458,0.1184,-0.0480,0.9950,1.00
6.685442,0.1194,-0.0485,0.9946,1.00
6.705035,0.1184,-0.0485,0.9975,1.01
6.729935,0.1179,-0.0490,1.0004,1.01
6.746982,0.1199,-0.0519,0.9994,1.01
6.770428,0.1209,-0.0515,0.9960,1.00
6.792446,0.1150,-0.0500,0.9970,1.00
6.811402,0.1131,-0.0495,0.9970,1.00
6.830556,0.1145,-0.0490,0.9916,1.00
6.846281,0.1179,-0.0456,0.9911,1.00
6.870213,0.1204,-0.0471,0.9931,1.00
6.889434,0.1175,-0.0495,0.9950,1.00
6.911871,0.1160,-0.0495,0.9941,1.00
6.928176,0.1165,-0.0485,1.0009,1.01
6.955893,0.1204,-0.0461,1.0082,1.02
6.970066,0.1228,-0.0451,1.0058,1.01
6.991250,0.1253,-0.0461,0.9980,1.01
7.010538,0.1258,-0.0495,0.9902,1.00
7.029467,0.1189,-0.0490,0.9872,1.00
7.053951,0.1179,-0.0544,0.9936,1.00
7.070813,0.1277,-0.0573,0.9960,1.01
7.091299,0.1453,-0.0578,0.9833,1.00
7.113011,0.1424,-0.0573,0.9892,1.00
7.136807,0.1258,-0.0549,0.9911,1.00
7.153461,0.1184,-0.0534,0.9926,1.00
7.178812,0.1170,-0.0534,0.9926,1.00
7.200809,0.1214,-0.0539,0.9931,1.00
7.210813,0.1223,-0.0544,0.9936,1.00
7.237004,0.1248,-0.0573,1.0019,1.01
7.253914,0.1277,-0.0568,0.9990,1.01
7.279129,0.1341,-0.0544,0.9911,1.00
7.299500,0.1355,-0.0539,0.9921,1.00
7.320008,0.1311,-0.0568,0.9946,1.00
7.336949,0.1351,-0.0588,0.9906,1.00
7.353123,0.1370,-0.0593,0.9906,1.00
7.377948,0.1355,-0.0593,0.9926,1.00
7.401609,0.1307,-0.0583,0.9931,1.00
7.413378,0.1307,-0.0588,0.9906,1.00
7.437569,0.1307,-0.0568,0.9916,1.00
7.461669,0.1331,-0.0559,0.9897,1.00
7.478706,0.1351,-0.0568,0.9911,1.00
7.504392,0.1370,-0.0607,0.9911,1.00
7.518583,0.1380,-0.0612,0.9882,1.00
7.536905,0.1399,-0.0637,0.9853,1.00
7.560934,0.1409,-0.0642,0.9853,1.00
7.578854,0.1380,-0.0642,0.9902,1.00
7.601080,0.1355,-0.0627,0.9941,1.01
7.619027,0.1341,-0.0627,0.9911,1.00
7.637892,0.1302,-0.0617,0.9911,1.00
7.663033,0.1316,-0.0607,0.9926,1.00
7.681094,0.1439,-0.0642,0.9950,1.01
7.702725,0.1615,-0.0666,0.9818,1.00
7.719807,0.1551,-0.0671,0.9882,1.00
7.745361,0.1331,-0.0661,0.9941,1.01
7.761225,0.1272,-0.0671,0.9941,1.00
7.778273,0.1267,-0.0686,0.9911,1.00
7.801498,0.1307,-0.0691,0.9877,1.00
7.819463,0.1385,-0.0686,0.9838,1.00
7.845558,0.1439,-0.0651,0.9906,1.00
7.861944,0.1478,-0.0627,0.9897,1.00
7.879070,0.1468,-0.0642,0.9906,1.00
7.901454,0.1463,-0.0666,0.9921,1.01
7.919382,0.1429,-0.0691,0.9936,1.01
7.945487,0.1468,-0.0715,0.9877,1.00
7.961302,0.1502,-0.0720,0.9814,1.00
7.991022,0.1443,-0.0695,0.9872,1.00
8.002775,0.1399,-0.0725,0.9867,1.00
8.027606,0.1375,-0.0705,0.9877,1.00
8.046210,0.1380,-0.0700,0.9892,1.00
8.061207,0.1380,-0.0686,0.9902,1.00
8.091154,0.1448,-0.0700,0.9872,1.00
8.102739,0.1463,-0.0705,0.9867,1.00
8.128534,0.1468,-0.0720,0.9853,1.00
8.143183,0.1473,-0.0720,0.9838,1.00
8.169494,0.1502,-0.0715,0.9823,1.00
8.192659,0.1473,-0.0730,0.9843,1.00
8.211018,0.1478,-0.0739,0.9867,1.00
8.227573,0.1468,-0.0744,0.9882,1.00
8.244644,0.1439,-0.0739,0.9921,1.01
8.269416,0.1399,-0.0754,0.9882,1.00
8.291154,0.1355,-0.0725,0.9867,1.00
8.310807,0.1448,-0.0739,0.9902,1.00
8.328424,0.1571,-0.0744,0.9853,1.00
8.346704,0.1668,-0.0779,0.9770,0.99
8.369584,0.1536,-0.0764,0.9848,1.00
8.393051,0.1375,-0.0744,0.9911,1.00
8.409264,0.1355,-0.0744,0.9882,1.00
8.426945,0.1331,-0.0764,0.9916,1.00
8.454251,0.1414,-0.0735,0.9877,1.00
8.469459,0.1473,-0.0730,0.9867,1.00
8.490597,0.1502,-0.0735,0.9867,1.00
8.510614,0.1522,-0.0759,0.9843,1.00
8.536683,0.1487,-0.0764,0.9853,1.00
8.552924,0.1439,-0.0779,0.9853,1.00
8.569394,0.1429,-0.0774,0.9887,1.00
8.599004,0.1536,-0.0779,0.9814,1.00
8.609510,0.1546,-0.0769,0.9789,0.99
8.635139,0.1478,-0.0749,0.9833,1.00
8.654090,0.1399,-0.0783,0.9853,1.00
8.678653,0.1395,-0.0788,0.9833,1.00
8.696206,0.1409,-0.0739,0.9858,1.00
8.710279,0.1434,-0.0744,0.9872,1.00
8.736579,0.1448,-0.0735,0.9897,1.00
8.753164,0.1478,-0.0759,0.9887,1.00
8.778651,0.1492,-0.0769,0.9848,1.00
8.799448,0.1468,-0.0764,0.9853,1.00
8.811926,0.1453,-0.0774,0.9838,1.00
8.834930,0.1448,-0.0774,0.9823,1.00
8.853335,0.1453,-0.0749,0.9838,1.00
8.878308,0.1429,-0.0725,0.9902,1.00
8.900189,0.1419,-0.0735,0.9906,1.00
8.917239,0.1414,-0.0759,0.9882,1.00
8.936804,0.1375,-0.0754,0.9843,1.00
8.960431,0.1370,-0.0739,0.9877,1.00
8.976591,0.1478,-0.0730,0.9902,1.00
8.998814,0.1605,-0.0730,0.9809,1.00
9.017862,0.1590,-0.0769,0.9814,1.00
9.036788,0.1448,-0.0749,0.9872,1.00
9.054709,0.1326,-0.0739,0.9906,1.00
9.078901,0.1297,-0.0759,0.9926,1.00
9.100869,0.1297,-0.0739,0.9970,1.01
9.117617,0.1365,-0.0725,0.9950,1.01
9.143986,0.1453,-0.0695,0.9892,1.00
9.160082,0.1497,-0.0705,0.9818,1.00
9.178138,0.1483,-0.0700,0.9823,1.00
9.196397,0.1443,-0.0715,0.9872,1.00
9.218896,0.1370,-0.0749,0.9936,1.01
9.245061,0.1385,-0.0725,0.9921,1.00
9.262176,0.1443,-0.0739,0.9872,1.00
9.278034,0.1512,-0.0730,0.9843,1.00
9.299059,0.1443,-0.0686,0.9858,1.00
9.316611,0.1375,-0.0710,0.9902,1.00
9.344671,0.1326,-0.0705,0.9902,1.00
9.360714,0.1336,-0.0700,0.9897,1.00
9.385757,0.1365,-0.0695,0.9906,1.00
9.407981,0.1375,-0.0691,0.9902,1.00
9.426284,0.1380,-0.0681,0.9882,1.00
9.444771,0.1385,-0.0666,0.9882,1.00
9.461150,0.1419,-0.0695,0.9887,1.00
9.484248,0.1419,-0.0661,0.9906,1.00
9.505848,0.1385,-0.0676,0.9911,1.00
9.526414,0.1370,-0.0666,0.9931,1.00
9.544482,0.1346,-0.0691,0.9902,1.00
9.568955,0.1370,-0.0666,0.9872,1.00
9.584755,0.1365,-0.0647,0.9887,1.00
9.606158,0.1351,-0.0666,0.9906,1.00
9.626313,0.1336,-0.0671,0.9916,1.00
9.643343,0.1351,-0.0666,0.9921,1.00
9.667686,0.1351,-0.0671,0.9906,1.00
9.684009,0.1355,-0.0681,0.9906,1.00
9.707585,0.1370,-0.0651,0.9911,1.00
9.725915,0.1355,-0.0647,0.9916,1.00
9.744021,0.1365,-0.0632,0.9926,1.00
9.767813,0.1351,-0.0642,0.9926,1.00
9.791525,0.1346,-0.0656,0.9926,1.00
9.806007,0.1336,-0.0647,0.9911,1.00
9.827308,0.1341,-0.0627,0.9892,1.00
9.851944,0.1336,-0.0627,0.9897,1.00
9.868170,0.1351,-0.0637,0.9892,1.00
9.896436,0.1341,-0.0607,0.9916,1.00
9.909787,0.1316,-0.0622,0.9926,1.00
9.926404,0.1326,-0.0632,0.9911,1.00
9.952201,0.1336,-0.0637,0.9902,1.00
9.967816,0.1336,-0.0632,0.9906,1.00
9.998384,0.1336,-0.0627,0.9887,1.00
10.008996,0.1292,-0.0627,0.9911,1.00
10.035701,0.1282,-0.0603,0.9936,1.00
10.051530,0.1282,-0.0598,0.9965,1.01
10.067638,0.1395,-0.0593,0.9941,1.01
10.098240,0.1527,-0.0622,0.9814,1.00
10.108781,0.1497,-0.0622,0.9823,1.00
10.134541,0.1248,-0.0617,0.9867,1.00
10.151389,0.1116,-0.0617,0.9980,1.01
10.169706,0.1082,-0.0622,1.0058,1.01
10.198458,0.1165,-0.0573,0.9990,1.01
10.218189,0.1267,-0.0539,0.9965,1.01
10.234654,0.1302,-0.0534,0.9921,1.00
