time,gFx,gFy,gFz,TgF
6.713195,0.9505,0.0444,0.2612,0.99
6.735386,0.9559,0.0424,0.2549,0.99
6.754192,0.9539,0.0405,0.2554,0.99
6.770354,0.9524,0.0400,0.2544,0.99
6.788400,0.9529,0.0419,0.2524,0.99
6.812669,0.9534,0.0385,0.2485,0.99
6.836795,0.9524,0.0434,0.2529,0.99
6.853423,0.9539,0.0453,0.2573,0.99
6.871720,0.9529,0.0434,0.2505,0.99
6.895572,0.9524,0.0493,0.2554,0.99
6.913575,0.9568,0.0434,0.2612,0.99
6.935316,0.9573,0.0424,0.2534,0.99
6.954362,0.9539,0.0395,0.2520,0.99
6.971568,0.9510,0.0429,0.2573,0.99
6.996770,0.9422,0.0400,0.2661,0.98
7.011599,0.9446,0.0414,0.2686,0.98
7.035400,0.9500,0.0473,0.2568,0.99
7.053387,0.9539,0.0473,0.2568,0.99
7.071017,0.9544,0.0463,0.2573,0.99
7.095317,0.9539,0.0405,0.2549,0.99
7.112546,0.9529,0.0361,0.2568,0.99
7.136042,0.9539,0.0429,0.2608,0.99
7.153080,0.9534,0.0434,0.2554,0.99
7.179546,0.9505,0.0429,0.2524,0.98
7.194937,0.9510,0.0390,0.2603,0.99
7.213385,0.9505,0.0424,0.2603,0.99
7.236426,0.9520,0.0453,0.2583,0.99
7.252557,0.9529,0.0458,0.2568,0.99
7.278531,0.9529,0.0434,0.2573,0.99
7.296395,0.9500,0.0419,0.2622,0.99
7.326810,0.9515,0.0405,0.2612,0.99
7.337126,0.9529,0.0395,0.2632,0.99
7.363215,0.9490,0.0414,0.2652,0.99
7.379330,0.9564,0.0400,0.2608,0.99
7.394472,0.9622,0.0429,0.2549,1.00
7.424794,0.9510,0.0405,0.2529,0.98
7.436563,0.9407,0.0429,0.2534,0.98
7.461237,0.9466,0.0541,0.2578,0.98
7.476848,0.9593,0.0537,0.2588,1.00
7.501339,0.9568,0.0507,0.2378,0.99
7.524651,0.9588,0.0453,0.2436,0.99
7.536672,0.9554,0.0463,0.2520,0.99
7.561453,0.9427,0.0488,0.2598,0.98
7.577273,0.9407,0.0458,0.2622,0.98
7.603972,0.9500,0.0453,0.2588,0.99
7.624442,0.9588,0.0483,0.2515,0.99
7.644643,0.9593,0.0517,0.2515,0.99
7.660895,0.9573,0.0488,0.2520,0.99
7.678789,0.9554,0.0444,0.2539,0.99
7.703927,0.9476,0.0522,0.2583,0.98
7.723039,0.9559,0.0561,0.2529,0.99
7.746031,0.9534,0.0571,0.2461,0.99
7.762003,0.9539,0.0522,0.2485,0.99
7.785917,0.9529,0.0478,0.2524,0.99
7.802598,0.9495,0.0458,0.2534,0.98
7.823617,0.9529,0.0453,0.2564,0.99
7.844821,0.9539,0.0468,0.2554,0.99
7.859622,0.9554,0.0473,0.2524,0.99
7.887135,0.9549,0.0424,0.2510,0.99
7.902389,0.9549,0.0453,0.2524,0.99
7.927863,0.9568,0.0468,0.2480,0.99
7.942684,0.9534,0.0468,0.2500,0.99
7.961221,0.9529,0.0478,0.2515,0.99
7.983290,0.9564,0.0497,0.2490,0.99
8.001935,0.9588,0.0429,0.2510,0.99
8.022677,0.9549,0.0453,0.2564,0.99
8.042917,0.9461,0.0444,0.2500,0.98
8.066545,0.9568,0.0507,0.2500,0.99
8.084773,0.9686,0.0488,0.2529,1.00
8.108981,0.9559,0.0483,0.2427,0.99
8.132893,0.9520,0.0405,0.2471,0.98
8.143288,0.9524,0.0405,0.2510,0.99
8.169756,0.9495,0.0463,0.2529,0.98
8.184410,0.9515,0.0512,0.2485,0.98
8.209475,0.9554,0.0497,0.2451,0.99
8.231210,0.9549,0.0409,0.2471,0.99
8.250405,0.9539,0.0414,0.2427,0.99
8.267642,0.9568,0.0444,0.2397,0.99
8.284704,0.9588,0.0424,0.2485,0.99
8.310100,0.9593,0.0307,0.2544,0.99
8.330833,0.9588,0.0395,0.2451,0.99
8.351602,0.9564,0.0556,0.2368,0.99
8.368773,0.9510,0.0581,0.2456,0.98
8.392632,0.9480,0.0473,0.2568,0.98
8.411584,0.9549,0.0449,0.2500,0.99
8.432339,0.9554,0.0493,0.2451,0.99
8.450668,0.9480,0.0527,0.2436,0.98
8.467596,0.9520,0.0512,0.2524,0.99
8.492894,0.9524,0.0424,0.2568,0.99
8.511780,0.9568,0.0409,0.2564,0.99
8.532214,0.9593,0.0439,0.2461,0.99
8.552785,0.9559,0.0463,0.2461,0.99
8.576873,0.9495,0.0414,0.2505,0.98
8.592813,0.9544,0.0405,0.2554,0.99
8.611379,0.9510,0.0434,0.2451,0.98
8.630340,0.9524,0.0527,0.2441,0.98
8.651522,0.9510,0.0527,0.2603,0.99
8.674981,0.9656,0.0453,0.2456,1.00
8.692913,0.9554,0.0375,0.2378,0.99
8.709203,0.9593,0.0351,0.2412,0.99
8.730544,0.9559,0.0444,0.2524,0.99
8.750239,0.9480,0.0493,0.2520,0.98
8.775907,0.9495,0.0468,0.2524,0.98
8.800402,0.9539,0.0405,0.2529,0.99
8.817607,0.9598,0.0395,0.2505,0.99
8.838704,0.9554,0.0419,0.2476,0.99
8.859282,0.9471,0.0444,0.2559,0.98
8.876432,0.9529,0.0429,0.2573,0.99
8.900510,0.9568,0.0434,0.2520,0.99
8.918688,0.9554,0.0409,0.2471,0.99
8.939796,0.9534,0.0429,0.2520,0.99
8.959249,0.9549,0.0453,0.2529,0.99
8.976607,0.9573,0.0453,0.2520,0.99
9.000228,0.9505,0.0458,0.2524,0.98
9.017693,0.9515,0.0439,0.2534,0.99
9.041187,0.9534,0.0429,0.2529,0.99
9.058680,0.9554,0.0439,0.2500,0.99
9.083720,0.9564,0.0429,0.2471,0.99
9.100384,0.9520,0.0463,0.2451,0.98
9.118660,0.9510,0.0453,0.2520,0.98
9.141483,0.9549,0.0453,0.2520,0.99
9.158630,0.9564,0.0439,0.2485,0.99
9.183520,0.9485,0.0493,0.2461,0.98
9.200315,0.9583,0.0483,0.2573,0.99
9.229945,0.9632,0.0429,0.2422,0.99
9.239983,0.9515,0.0419,0.2397,0.98
9.267785,0.9524,0.0390,0.2476,0.98
9.285354,0.9559,0.0453,0.2524,0.99
9.300496,0.9485,0.0478,0.2524,0.98
9.329586,0.9520,0.0439,0.2495,0.99
9.341687,0.9559,0.0444,0.2505,0.99
9.367515,0.9515,0.0439,0.2495,0.98
9.383502,0.9539,0.0434,0.2500,0.99
9.407977,0.9578,0.0409,0.2510,0.99
9.429997,0.9564,0.0409,0.2539,0.99
9.442991,0.9524,0.0444,0.2534,0.99
9.467816,0.9520,0.0458,0.2500,0.99
9.484412,0.9568,0.0434,0.2500,0.99
9.507996,0.9544,0.0419,0.2510,0.99
9.530010,0.9529,0.0458,0.2568,0.99
9.550160,0.9524,0.0468,0.2529,0.99
9.566939,0.9524,0.0449,0.2505,0.99
9.593277,0.9564,0.0419,0.2505,0.99
9.607492,0.9544,0.0434,0.2520,0.99
9.639213,0.9539,0.0419,0.2476,0.99
9.647797,0.9554,0.0429,0.2490,0.99
9.675570,0.9554,0.0468,0.2480,0.99
9.692038,0.9505,0.0453,0.2524,0.98
9.707323,0.9529,0.0434,0.2568,0.99
9.737751,0.9539,0.0453,0.2515,0.99
9.749250,0.9529,0.0483,0.2495,0.99
9.774312,0.9608,0.0478,0.2549,1.00
9.792279,0.9612,0.0449,0.2510,0.99
9.807753,0.9451,0.0419,0.2485,0.98
9.836460,0.9534,0.0390,0.2564,0.99
9.848043,0.9539,0.0395,0.2583,0.99
9.874266,0.9466,0.0419,0.2583,0.98
9.891668,0.9466,0.0483,0.2568,0.98
9.916314,0.9588,0.0522,0.2534,0.99
9.937618,0.9524,0.0478,0.2568,0.99
9.957162,0.9485,0.0453,0.2554,0.98
9.973522,0.9485,0.0468,0.2598,0.98
9.992053,0.9544,0.0468,0.2568,0.99
10.017215,0.9534,0.0488,0.2578,0.99
10.036459,0.9534,0.0502,0.2539,0.99
10.055808,0.9559,0.0458,0.2549,0.99
10.073502,0.9520,0.0458,0.2568,0.99
10.099739,0.9480,0.0468,0.2583,0.98
10.115422,0.9510,0.0473,0.2603,0.99
10.137340,0.9529,0.0458,0.2588,0.99
10.156214,0.9539,0.0478,0.2564,0.99
10.173417,0.9515,0.0458,0.2559,0.99
10.198903,0.9549,0.0444,0.2529,0.99
10.215546,0.9534,0.0458,0.2534,0.99
10.237350,0.9520,0.0444,0.2583,0.99
10.256863,0.9554,0.0444,0.2593,0.99
10.274678,0.9549,0.0463,0.2559,0.99
10.298945,0.9515,0.0478,0.2554,0.99
10.314191,0.9524,0.0439,0.2578,0.99
10.335494,0.9573,0.0453,0.2603,0.99
10.357849,0.9495,0.0478,0.2573,0.98
10.382681,0.9510,0.0497,0.2637,0.99
10.398021,0.9598,0.0478,0.2632,1.00
10.415675,0.9608,0.0468,0.2510,0.99
10.436377,0.9534,0.0439,0.2446,0.99
10.455934,0.9544,0.0400,0.2529,0.99
10.481558,0.9427,0.0409,0.2627,0.98
10.497846,0.9397,0.0458,0.2612,0.98
10.515791,0.9500,0.0507,0.2627,0.99
10.545649,0.9549,0.0478,0.2588,0.99
10.564839,0.9544,0.0458,0.2564,0.99
10.581716,0.9534,0.0458,0.2544,0.99
10.599086,0.9515,0.0449,0.2564,0.99
10.623580,0.9510,0.0483,0.2642,0.99
10.644880,0.9520,0.0488,0.2612,0.99
10.663708,0.9544,0.0453,0.2578,0.99
10.681431,0.9544,0.0444,0.2568,0.99
10.708028,0.9490,0.0463,0.2568,0.98
10.724729,0.9495,0.0493,0.2593,0.99
10.745703,0.9544,0.0502,0.2578,0.99
10.764216,0.9505,0.0458,0.2549,0.99
10.782805,0.9500,0.0434,0.2593,0.99
10.806597,0.9534,0.0458,0.2583,0.99
10.823223,0.9549,0.0493,0.2583,0.99
10.840865,0.9529,0.0463,0.2622,0.99
10.865618,0.9515,0.0414,0.2617,0.99
10.881395,0.9539,0.0449,0.2637,0.99
10.907735,0.9534,0.0458,0.2559,0.99
10.924467,0.9559,0.0444,0.2573,0.99
10.945808,0.9510,0.0458,0.2554,0.99
10.965187,0.9510,0.0483,0.2578,0.99
10.989529,0.9554,0.0493,0.2588,0.99
11.006630,0.9520,0.0483,0.2554,0.99
11.024871,0.9471,0.0493,0.2534,0.98
11.044526,0.9564,0.0507,0.2564,0.99
11.064603,0.9617,0.0478,0.2573,1.00
11.090621,0.9485,0.0458,0.2485,0.98
11.105695,0.9505,0.0385,0.2480,0.98
11.123548,0.9505,0.0390,0.2573,0.99
11.144549,0.9476,0.0380,0.2666,0.99
11.163569,0.9485,0.0444,0.2671,0.99
11.190218,0.9524,0.0502,0.2598,0.99
11.205240,0.9554,0.0453,0.2568,0.99
11.236762,0.9520,0.0463,0.2573,0.99
11.246858,0.9539,0.0444,0.2608,0.99
11.264836,0.9539,0.0409,0.2622,0.99
11.289276,0.9549,0.0453,0.2603,0.99
11.306558,0.9510,0.0478,0.2603,0.99
11.335604,0.9466,0.0463,0.2617,0.98
11.354098,0.9505,0.0478,0.2608,0.99
11.373303,0.9534,0.0488,0.2637,0.99
11.390149,0.9515,0.0468,0.2642,0.99
11.413498,0.9520,0.0419,0.2637,0.99
11.431411,0.9510,0.0419,0.2598,0.99
11.450897,0.9476,0.0463,0.2593,0.98
11.470759,0.9520,0.0439,0.2578,0.99
11.490485,0.9559,0.0419,0.2593,0.99
11.514627,0.9568,0.0429,0.2515,0.99
11.530164,0.9568,0.0478,0.2490,0.99
11.552014,0.9549,0.0439,0.2515,0.99
11.573339,0.9510,0.0453,0.2544,0.99
11.597475,0.9485,0.0463,0.2598,0.98
11.612888,0.9544,0.0483,0.2573,0.99
11.630071,0.9583,0.0488,0.2554,0.99
