time,gFx,gFy,gFz,TgF
3.363858,0.9583,0.0478,-0.2526,0.99
3.385783,0.9505,0.0449,-0.2491,0.98
3.405798,0.9500,0.0463,-0.2531,0.98
3.423722,0.9451,0.0468,-0.2540,0.98
3.447776,0.9485,0.0458,-0.2545,0.98
3.468971,0.9495,0.0444,-0.2540,0.98
3.488520,0.9490,0.0463,-0.2526,0.98
3.506676,0.9500,0.0478,-0.2447,0.98
3.523552,0.9505,0.0512,-0.2516,0.98
3.546717,0.9490,0.0478,-0.2526,0.98
3.563629,0.9456,0.0463,-0.2501,0.98
3.585112,0.9466,0.0468,-0.2491,0.98
3.605800,0.9495,0.0458,-0.2491,0.98
3.631308,0.9495,0.0444,-0.2477,0.98
3.647246,0.9495,0.0429,-0.2501,0.98
3.676233,0.9505,0.0449,-0.2545,0.99
3.687328,0.9490,0.0458,-0.2565,0.98
3.706651,0.9485,0.0463,-0.2511,0.98
3.730279,0.9524,0.0493,-0.2540,0.99
3.746597,0.9515,0.0507,-0.2516,0.99
3.778495,0.9471,0.0488,-0.2496,0.98
3.788470,0.9485,0.0468,-0.2501,0.98
3.814081,0.9515,0.0449,-0.2506,0.98
3.830472,0.9510,0.0473,-0.2491,0.98
3.848078,0.9451,0.0478,-0.2467,0.98
3.877949,0.9495,0.0507,-0.2516,0.98
3.889610,0.9549,0.0507,-0.2570,0.99
3.915477,0.9515,0.0522,-0.2570,0.99
3.931062,0.9495,0.0522,-0.2555,0.98
3.955272,0.9588,0.0512,-0.2545,0.99
3.975587,0.9564,0.0453,-0.2457,0.99
3.997986,0.9480,0.0483,-0.2447,0.98
4.015013,0.9456,0.0522,-0.2428,0.98
4.037974,0.9480,0.0517,-0.2516,0.98
4.057620,0.9495,0.0497,-0.2535,0.98
4.077700,0.9500,0.0463,-0.2482,0.98
4.096921,0.9573,0.0449,-0.2472,0.99
4.117774,0.9583,0.0478,-0.2457,0.99
4.138937,0.9500,0.0507,-0.2457,0.98
4.155685,0.9441,0.0512,-0.2452,0.98
4.175778,0.9451,0.0493,-0.2428,0.98
4.196204,0.9515,0.0478,-0.2423,0.98
4.221410,0.9515,0.0483,-0.2438,0.98
4.237418,0.9500,0.0532,-0.2413,0.98
4.255619,0.9490,0.0527,-0.2452,0.98
4.277023,0.9520,0.0488,-0.2467,0.98
4.294623,0.9529,0.0493,-0.2477,0.99
4.321898,0.9510,0.0512,-0.2462,0.98
4.337287,0.9495,0.0507,-0.2447,0.98
4.363946,0.9500,0.0522,-0.2443,0.98
4.383643,0.9490,0.0517,-0.2399,0.98
4.403996,0.9515,0.0493,-0.2418,0.98
4.421038,0.9539,0.0463,-0.2403,0.98
4.438764,0.9524,0.0473,-0.2408,0.98
4.464630,0.9500,0.0493,-0.2443,0.98
4.483131,0.9524,0.0507,-0.2408,0.98
4.504730,0.9539,0.0517,-0.2394,0.98
4.521614,0.9529,0.0512,-0.2399,0.98
4.545768,0.9505,0.0546,-0.2374,0.98
4.563370,0.9466,0.0502,-0.2350,0.98
4.583341,0.9520,0.0507,-0.2379,0.98
4.604006,0.9568,0.0507,-0.2443,0.99
4.622869,0.9529,0.0527,-0.2438,0.99
4.645381,0.9520,0.0522,-0.2443,0.98
4.662093,0.9583,0.0522,-0.2418,0.99
4.682899,0.9593,0.0497,-0.2355,0.99
4.703485,0.9520,0.0512,-0.2306,0.98
4.729124,0.9500,0.0551,-0.2359,0.98
4.743712,0.9476,0.0537,-0.2355,0.98
4.775373,0.9534,0.0512,-0.2399,0.98
4.786379,0.9554,0.0512,-0.2399,0.99
4.803858,0.9573,0.0502,-0.2369,0.99
4.829123,0.9593,0.0483,-0.2389,0.99
4.845052,0.9568,0.0522,-0.2423,0.99
4.875099,0.9524,0.0546,-0.2379,0.98
4.885690,0.9524,0.0551,-0.2345,0.98
4.913370,0.9583,0.0527,-0.2330,0.99
4.929772,0.9515,0.0512,-0.2306,0.98
4.945974,0.9466,0.0532,-0.2281,0.98
4.975689,0.9510,0.0512,-0.2262,0.98
4.986287,0.9520,0.0507,-0.2286,0.98
5.010880,0.9583,0.0502,-0.2291,0.99
5.029049,0.9539,0.0517,-0.2315,0.98
5.052904,0.9520,0.0512,-0.2315,0.98
5.074995,0.9549,0.0517,-0.2291,0.98
5.094639,0.9515,0.0522,-0.2252,0.98
5.111505,0.9490,0.0502,-0.2281,0.98
5.130085,0.9544,0.0483,-0.2286,0.98
5.153988,0.9559,0.0493,-0.2306,0.98
5.175244,0.9583,0.0507,-0.2306,0.99
5.193909,0.9559,0.0502,-0.2267,0.98
5.211193,0.9520,0.0522,-0.2232,0.98
5.235715,0.9544,0.0512,-0.2247,0.98
5.253132,0.9583,0.0527,-0.2330,0.99
5.271189,0.9573,0.0532,-0.2350,0.99
5.295067,0.9549,0.0532,-0.2345,0.98
5.320498,0.9593,0.0512,-0.2301,0.99
5.336980,0.9583,0.0507,-0.2281,0.99
5.353145,0.9559,0.0522,-0.2276,0.98
5.383698,0.9510,0.0546,-0.2286,0.98
5.394999,0.9515,0.0507,-0.2296,0.98
5.420896,0.9554,0.0483,-0.2320,0.98
5.436861,0.9573,0.0473,-0.2291,0.99
5.461314,0.9588,0.0478,-0.2281,0.99
5.483600,0.9568,0.0497,-0.2291,0.99
5.494480,0.9544,0.0493,-0.2291,0.98
5.520719,0.9500,0.0493,-0.2271,0.98
5.537503,0.9495,0.0502,-0.2281,0.98
5.562603,0.9559,0.0493,-0.2252,0.98
5.583068,0.9583,0.0502,-0.2237,0.99
5.601505,0.9564,0.0532,-0.2276,0.98
5.621060,0.9520,0.0532,-0.2301,0.98
5.637128,0.9524,0.0512,-0.2301,0.98
5.663137,0.9544,0.0527,-0.2320,0.98
5.682955,0.9539,0.0493,-0.2257,0.98
5.701860,0.9549,0.0493,-0.2262,0.98
5.719681,0.9598,0.0483,-0.2247,0.99
5.746714,0.9661,0.0551,-0.2384,1.00
