time,gFx,gFy,gFz,TgF
5.995882,1.3352,0.0659,-0.0394,1.34
6.013043,1.2389,-0.1453,-0.2369,1.27
6.029983,1.1822,-0.2045,-0.5146,1.31
6.048805,1.2546,-0.0808,-0.7248,1.45
6.078191,0.9148,0.0908,-0.6310,1.11
6.092384,0.7994,0.0698,-0.5762,0.99
6.113272,0.7999,0.0727,-0.4735,0.93
6.129764,0.8376,0.0693,-0.4652,0.96
6.154815,0.9544,0.0092,-0.4506,1.06
6.177571,1.0400,-0.0065,-0.4305,1.13
6.196995,0.9490,0.0258,-0.3973,1.03
6.214139,0.7980,0.0331,-0.3767,0.88
6.229897,0.7041,-0.0119,-0.3308,0.78
6.254820,0.6889,-0.0471,-0.3528,0.78
6.276900,0.6806,-0.0006,-0.3440,0.76
6.296360,0.7398,0.0111,-0.3230,0.81
6.313152,0.7936,-0.0026,-0.3156,0.85
6.337790,0.8156,-0.0818,-0.2873,0.87
6.355199,0.7813,-0.1272,-0.2609,0.83
6.375826,0.7246,-0.1380,-0.2560,0.78
6.395508,0.7149,-0.1131,-0.2374,0.76
6.415018,0.7897,-0.0656,-0.2218,0.82
6.437989,0.9314,-0.0427,-0.2193,0.96
6.454994,1.0209,-0.0299,-0.2032,1.04
6.482870,1.0468,0.0175,-0.1905,1.06
6.494379,1.0351,0.0297,-0.2252,1.06
6.520559,0.9094,-0.0730,-0.3821,0.99
6.537374,0.8469,-0.2113,-0.2873,0.92
6.555119,1.3303,-0.2328,-0.0023,1.35
6.575037,1.3445,-0.0339,-0.1739,1.36
6.595513,1.2516,0.1177,-0.4862,1.35
6.621405,1.1852,-0.1199,-0.4946,1.29
6.637438,1.0233,-0.3027,-0.5870,1.22
6.662858,0.8165,-0.3345,-0.6847,1.12
6.684063,0.8972,-0.1883,-0.5918,1.09
6.695443,0.8713,-0.1404,-0.6065,1.07
6.720414,0.9564,-0.1052,-0.5078,1.09
6.738694,1.0307,-0.0827,-0.3694,1.10
6.762511,0.9143,-0.0788,-0.3635,0.99
6.789380,0.7300,-0.1199,-0.3406,0.81
6.804473,0.6630,-0.1023,-0.3254,0.75
6.820655,0.6225,-0.0686,-0.3029,0.70
6.837597,0.6049,0.0043,-0.2663,0.66
6.863543,0.7041,0.1055,-0.2604,0.76
6.891544,0.8209,0.1143,-0.3450,0.90
6.903456,0.8253,0.0669,-0.3230,0.89
6.920664,0.8679,-0.0143,-0.2799,0.91
6.938866,0.8601,-0.0466,-0.2374,0.89
6.963303,0.7994,0.0082,-0.1543,0.81
6.984308,0.8117,0.0497,-0.1264,0.82
7.002615,0.8224,0.0551,-0.1211,0.83
7.019699,0.8395,0.0194,-0.1191,0.85
7.047368,0.9422,-0.0700,-0.1523,0.96
7.062701,0.9974,-0.0754,-0.1993,1.02
7.083431,1.0180,0.0233,-0.3616,1.08
7.103322,0.9016,0.1695,-0.5283,1.06
7.120868,1.2306,0.2937,-0.1944,1.28
7.145356,1.4105,0.0933,-0.0771,1.42
7.164349,1.3367,-0.2020,-0.1929,1.37
7.191370,1.1676,-0.2094,-0.4667,1.27
7.204050,1.1954,-0.0211,-0.5058,1.30
7.221841,1.0444,0.1216,-0.5498,1.19
7.244963,0.8117,0.0546,-0.6613,1.05
7.262795,0.7853,-0.0143,-0.5816,0.98
7.295712,0.7623,0.0537,-0.5371,0.93
7.303051,0.8004,0.0229,-0.5283,0.96
7.328486,1.0297,-0.0700,-0.4730,1.14
7.344776,1.1421,-0.0959,-0.4833,1.24
7.370610,1.0351,0.0317,-0.4378,1.12
7.400451,0.7134,0.0981,-0.3352,0.79
7.412696,0.6112,0.0977,-0.2775,0.68
7.428681,0.5296,0.0600,-0.2276,0.58
7.445326,0.5413,-0.0035,-0.2105,0.58
7.470502,0.7017,-0.1018,-0.2374,0.75
7.500638,0.8640,-0.0823,-0.3342,0.93
7.512197,0.8644,-0.0495,-0.3469,0.93
7.528675,0.8381,-0.0329,-0.3279,0.90
7.553090,0.7818,-0.0197,-0.2594,0.82
7.571072,0.8009,-0.0246,-0.2017,0.83
7.599379,0.8713,-0.0368,-0.1910,0.89
7.611094,0.9373,-0.0343,-0.1910,0.96
7.627915,0.9749,-0.0079,-0.2105,1.00
7.653138,1.0331,0.0111,-0.2819,1.07
7.671855,0.9740,-0.0730,-0.3645,1.04
7.696444,0.8493,-0.3883,-0.3142,0.99
7.712084,1.2008,-0.3726,-0.0267,1.26
7.729050,1.3959,-0.0862,-0.0761,1.40
7.753254,1.2228,0.1563,-0.4046,1.30
7.776213,1.1944,0.0737,-0.4994,1.30
7.794469,1.1412,-0.2631,-0.4877,1.27
7.810963,1.0180,-0.3428,-0.6090,1.23
7.836874,0.7843,-0.2025,-0.6070,1.01
7.853026,0.7334,0.0512,-0.5689,0.93
7.870064,0.7422,0.0937,-0.5366,0.92
7.898450,1.0307,-0.0876,-0.4501,1.13
7.913029,1.1284,-0.1380,-0.3860,1.20
7.936296,1.0258,-0.2436,-0.4491,1.15
7.953254,0.9168,-0.3057,-0.4256,1.06
7.974763,0.7789,-0.2436,-0.4144,0.92
7.994295,0.6552,-0.0524,-0.3274,0.73
8.011710,0.5555,0.0683,-0.2457,0.61
8.036835,0.5521,0.1241,-0.2423,0.62
8.052901,0.6352,0.1226,-0.2878,0.71
8.082930,0.7452,0.0854,-0.3005,0.81
8.100153,0.8214,0.0537,-0.2731,0.87
8.120296,0.8024,0.0546,-0.2271,0.84
8.136565,0.7892,0.0527,-0.1875,0.81
